date,ticker,company,open,high,low,close,volume
2022-01-13,NVDA,NVIDIA,276.79,291.57,276.26,290.88,16281155
2022-01-14,NVDA,NVIDIA,291.77,293.32,278.06,278.23,18038271
2022-01-17,NVDA,NVIDIA,278.57,290.89,278.01,290.59,16412278
2022-01-18,NVDA,NVIDIA,292.38,293.73,288.67,288.82,12836682
2022-01-19,NVDA,NVIDIA,287.07,288.6,285.0,286.74,31817457
2022-01-20,NVDA,NVIDIA,290.42,297.34,289.55,297.14,10687234
2022-01-21,NVDA,NVIDIA,294.99,295.97,290.56,292.87,12157413
2022-01-24,NVDA,NVIDIA,290.64,298.08,288.87,296.66,18085976
2022-01-25,NVDA,NVIDIA,299.15,306.26,298.57,305.61,20038042
2022-01-26,NVDA,NVIDIA,302.33,302.65,294.38,295.0,15029331
2022-01-27,NVDA,NVIDIA,300.79,301.54,295.8,297.76,20570220
2022-01-28,NVDA,NVIDIA,293.84,294.5,291.5,293.04,15985523
2022-01-31,NVDA,NVIDIA,291.08,293.89,280.27,281.29,17467594
2022-02-01,NVDA,NVIDIA,273.5,287.8,272.79,286.91,11737032
2022-02-02,NVDA,NVIDIA,290.84,292.03,278.12,278.87,22299193
2022-02-03,NVDA,NVIDIA,279.81,288.42,279.31,286.75,24314170
2022-02-04,NVDA,NVIDIA,282.96,283.03,280.55,282.48,14406031
2022-02-07,NVDA,NVIDIA,285.16,289.15,283.41,288.09,23927980
2022-02-08,NVDA,NVIDIA,290.2,290.75,284.53,285.98,15631363
2022-02-09,NVDA,NVIDIA,290.54,292.38,282.75,283.94,16201677
2022-02-10,NVDA,NVIDIA,280.05,282.2,279.24,282.11,14315790
2022-02-11,NVDA,NVIDIA,278.84,282.29,278.12,281.79,15382924
2022-02-14,NVDA,NVIDIA,276.84,276.89,265.3,265.36,10743259
2022-02-15,NVDA,NVIDIA,271.41,271.5,265.66,266.25,24421849
2022-02-16,NVDA,NVIDIA,266.68,286.13,266.16,285.89,18845711
2022-02-17,NVDA,NVIDIA,291.51,294.16,291.14,293.22,16537603
2022-02-18,NVDA,NVIDIA,293.09,294.5,285.48,287.91,8716476
2022-02-21,NVDA,NVIDIA,286.3,292.42,286.24,292.42,12127033
2022-02-22,NVDA,NVIDIA,293.35,293.45,286.65,287.27,23705010
2022-02-23,NVDA,NVIDIA,286.12,287.02,280.72,282.66,29675565
2022-02-24,NVDA,NVIDIA,280.95,282.42,275.03,276.54,13013484
2022-02-25,NVDA,NVIDIA,272.27,278.82,271.4,277.23,15773002
2022-02-28,NVDA,NVIDIA,277.08,277.38,262.63,263.35,13279305
2022-03-01,NVDA,NVIDIA,262.15,266.75,261.91,264.98,13338942
2022-03-02,NVDA,NVIDIA,267.25,273.77,266.42,273.68,43186852
2022-03-03,NVDA,NVIDIA,276.13,286.17,273.23,284.37,32357183
2022-03-04,NVDA,NVIDIA,286.53,287.26,284.99,285.23,22177718
2022-03-07,NVDA,NVIDIA,293.0,293.7,282.91,283.55,9288060
2022-03-08,NVDA,NVIDIA,278.76,297.74,276.15,297.15,14608997
2022-03-09,NVDA,NVIDIA,298.97,299.11,297.88,297.96,19659580
2022-03-10,NVDA,NVIDIA,300.29,301.66,291.44,291.72,13813662
2022-03-11,NVDA,NVIDIA,292.14,294.33,291.8,294.26,14708444
2022-03-14,NVDA,NVIDIA,292.41,293.54,290.09,290.15,18676902
2022-03-15,NVDA,NVIDIA,287.42,292.68,285.43,292.44,19700383
2022-03-16,NVDA,NVIDIA,297.02,297.14,291.52,292.15,11448104
2022-03-17,NVDA,NVIDIA,286.57,286.64,280.5,281.15,18722384
2022-03-18,NVDA,NVIDIA,276.97,290.61,276.95,289.23,17017486
2022-03-21,NVDA,NVIDIA,288.88,290.02,288.26,288.48,16237403
2022-03-22,NVDA,NVIDIA,291.19,292.45,290.4,291.76,19936514
2022-03-23,NVDA,NVIDIA,288.26,298.15,287.06,296.68,22396242
2022-03-24,NVDA,NVIDIA,296.44,297.1,289.13,290.38,19201726
2022-03-25,NVDA,NVIDIA,290.23,290.98,289.85,290.01,12785638
2022-03-28,NVDA,NVIDIA,290.48,292.17,286.29,287.42,19295732
2022-03-29,NVDA,NVIDIA,291.79,291.83,274.88,276.28,12404794
2022-03-30,NVDA,NVIDIA,277.11,277.72,266.95,267.85,13358006
2022-03-31,NVDA,NVIDIA,269.42,273.3,268.89,273.06,22260907
2022-04-01,NVDA,NVIDIA,278.52,288.13,277.76,288.0,17994862
2022-04-04,NVDA,NVIDIA,293.86,294.35,284.17,285.8,17419649
2022-04-05,NVDA,NVIDIA,281.7,283.12,278.67,278.67,13353999
2022-04-06,NVDA,NVIDIA,284.63,286.69,268.96,270.66,18322504
2022-04-07,NVDA,NVIDIA,270.23,271.38,263.3,263.71,15052061
2022-04-08,NVDA,NVIDIA,260.73,266.79,260.38,265.32,16490284
2022-04-11,NVDA,NVIDIA,272.64,273.69,272.45,273.34,31426443
2022-04-12,NVDA,NVIDIA,264.62,275.03,264.42,274.72,20696776
2022-04-13,NVDA,NVIDIA,271.32,282.19,270.38,281.77,14278084
2022-04-14,NVDA,NVIDIA,271.96,274.61,269.95,274.07,15547908
2022-04-15,NVDA,NVIDIA,276.32,276.42,252.06,253.08,16937436
2022-04-18,NVDA,NVIDIA,251.14,256.56,250.19,254.71,15516506
2022-04-19,NVDA,NVIDIA,253.43,260.54,252.67,260.18,10100721
2022-04-20,NVDA,NVIDIA,254.51,274.33,253.98,272.69,17848002
2022-04-21,NVDA,NVIDIA,269.17,275.89,268.69,274.35,21071703
2022-04-22,NVDA,NVIDIA,271.5,275.2,270.78,274.95,15410128
2022-04-25,NVDA,NVIDIA,272.33,274.19,270.68,273.64,14374070
2022-04-26,NVDA,NVIDIA,270.64,273.72,270.21,271.78,26541667
2022-04-27,NVDA,NVIDIA,268.47,268.56,258.73,258.92,29356233
2022-04-28,NVDA,NVIDIA,265.55,266.45,248.0,248.15,17804473
2022-04-29,NVDA,NVIDIA,247.38,262.11,247.34,261.7,38314266
2022-05-02,NVDA,NVIDIA,257.73,264.25,255.79,262.13,24094242
2022-05-03,NVDA,NVIDIA,257.8,259.56,257.74,259.35,8056246
2022-05-04,NVDA,NVIDIA,255.06,268.85,254.07,268.28,17027651
2022-05-05,NVDA,NVIDIA,271.42,271.56,260.06,260.83,8954091
2022-05-06,NVDA,NVIDIA,258.56,258.83,252.52,255.19,14189079
2022-05-09,NVDA,NVIDIA,252.84,253.88,247.7,247.76,22960959
2022-05-10,NVDA,NVIDIA,246.98,248.54,242.83,243.38,11801159
2022-05-11,NVDA,NVIDIA,244.28,245.29,243.93,245.01,14217690
2022-05-12,NVDA,NVIDIA,244.31,248.2,243.94,247.19,19841626
2022-05-13,NVDA,NVIDIA,247.83,248.98,244.28,246.32,15713052
2022-05-16,NVDA,NVIDIA,250.5,250.99,242.25,243.77,22546244
2022-05-17,NVDA,NVIDIA,246.04,250.14,244.99,250.0,12601097
2022-05-18,NVDA,NVIDIA,253.67,253.74,249.25,249.26,28740782
2022-05-19,NVDA,NVIDIA,245.87,258.01,245.77,256.28,11852002
2022-05-20,NVDA,NVIDIA,265.57,265.6,264.01,265.58,22952094
2022-05-23,NVDA,NVIDIA,266.97,267.52,260.2,261.73,6779171
2022-05-24,NVDA,NVIDIA,257.26,268.4,256.25,267.09,15941732
2022-05-25,NVDA,NVIDIA,262.15,264.16,261.74,263.67,10465901
2022-05-26,NVDA,NVIDIA,265.91,267.19,256.74,258.07,13476440
2022-05-27,NVDA,NVIDIA,263.08,264.65,260.59,261.71,23733076
2022-05-30,NVDA,NVIDIA,267.97,268.29,260.64,261.41,30755613
2022-05-31,NVDA,NVIDIA,261.04,269.94,259.93,269.36,16996587
2022-06-01,NVDA,NVIDIA,267.99,269.28,254.68,254.8,18390808
2022-06-02,NVDA,NVIDIA,256.41,257.11,244.88,245.33,13474906
2022-06-03,NVDA,NVIDIA,250.67,251.72,246.15,247.01,11192687
2022-06-06,NVDA,NVIDIA,246.28,247.44,240.01,240.61,15462100
2022-06-07,NVDA,NVIDIA,243.0,243.37,234.46,235.47,10370065
2022-06-08,NVDA,NVIDIA,233.46,234.65,233.3,233.97,15147540
2022-06-09,NVDA,NVIDIA,235.27,241.09,235.0,240.79,13000962
2022-06-10,NVDA,NVIDIA,239.95,241.92,232.8,233.91,16270558
2022-06-13,NVDA,NVIDIA,232.06,232.66,220.43,221.33,14384273
2022-06-14,NVDA,NVIDIA,220.96,227.11,219.51,225.93,27495238
2022-06-15,NVDA,NVIDIA,229.1,229.57,227.66,227.7,12136201
2022-06-16,NVDA,NVIDIA,226.16,226.44,222.62,222.88,15160066
2022-06-17,NVDA,NVIDIA,223.15,223.55,215.69,215.8,17542831
2022-06-20,NVDA,NVIDIA,213.88,236.7,213.45,236.49,20239169
2022-06-21,NVDA,NVIDIA,240.57,244.4,239.97,244.08,16675784
2022-06-22,NVDA,NVIDIA,241.47,258.51,240.5,257.38,12925154
2022-06-23,NVDA,NVIDIA,255.4,259.08,254.11,258.8,15619633
2022-06-24,NVDA,NVIDIA,261.73,262.1,243.52,245.82,14599426
2022-06-27,NVDA,NVIDIA,250.23,250.42,243.13,243.58,13341406
2022-06-28,NVDA,NVIDIA,241.74,244.22,241.39,242.94,14025871
2022-06-29,NVDA,NVIDIA,246.24,248.88,239.02,239.78,7639510
2022-06-30,NVDA,NVIDIA,240.29,240.45,235.56,236.75,26026652
2022-07-01,NVDA,NVIDIA,234.34,234.9,223.76,224.41,14129082
2022-07-04,NVDA,NVIDIA,225.45,226.72,221.68,223.61,10594740
2022-07-05,NVDA,NVIDIA,222.79,224.75,220.63,221.72,18311465
2022-07-06,NVDA,NVIDIA,219.95,222.09,219.6,221.33,11109363
2022-07-07,NVDA,NVIDIA,222.58,223.0,202.16,203.15,12330465
2022-07-08,NVDA,NVIDIA,204.29,204.5,192.01,192.97,15032846
2022-07-11,NVDA,NVIDIA,189.31,189.43,186.76,187.27,14231751
2022-07-12,NVDA,NVIDIA,190.42,191.48,179.09,179.4,15004674
2022-07-13,NVDA,NVIDIA,181.47,181.6,178.3,179.2,11864008
2022-07-14,NVDA,NVIDIA,177.6,178.42,169.54,170.6,47892318
2022-07-15,NVDA,NVIDIA,171.4,171.52,166.82,167.01,9641988
2022-07-18,NVDA,NVIDIA,165.34,169.03,165.33,168.25,13011878
2022-07-19,NVDA,NVIDIA,165.34,168.73,164.82,167.65,15626409
2022-07-20,NVDA,NVIDIA,163.04,169.64,162.07,169.5,15639635
2022-07-21,NVDA,NVIDIA,164.94,179.34,163.95,178.29,23877692
2022-07-22,NVDA,NVIDIA,175.41,185.17,173.95,183.43,14488899
2022-07-25,NVDA,NVIDIA,184.92,185.77,184.15,184.3,10949153
2022-07-26,NVDA,NVIDIA,184.65,185.07,183.08,184.17,15316038
2022-07-27,NVDA,NVIDIA,187.62,188.92,183.28,183.89,11557307
2022-07-28,NVDA,NVIDIA,179.21,196.71,179.1,195.46,17904202
2022-07-29,NVDA,NVIDIA,194.24,205.3,193.8,203.63,27394802
2022-08-01,NVDA,NVIDIA,200.25,201.56,196.77,197.28,20224247
2022-08-02,NVDA,NVIDIA,195.8,207.52,194.83,206.74,9794480
2022-08-03,NVDA,NVIDIA,204.15,216.74,203.73,216.24,13851739
2022-08-04,NVDA,NVIDIA,212.63,214.15,212.34,213.17,16309959
2022-08-05,NVDA,NVIDIA,214.87,224.17,214.5,223.94,15910901
2022-08-08,NVDA,NVIDIA,219.38,229.74,218.13,229.06,18318460
2022-08-09,NVDA,NVIDIA,224.39,246.55,222.83,245.86,16123533
2022-08-10,NVDA,NVIDIA,248.39,249.03,238.31,238.63,17342838
2022-08-11,NVDA,NVIDIA,240.8,242.1,226.03,226.17,13636436
2022-08-12,NVDA,NVIDIA,234.93,235.58,218.59,218.68,8858505
2022-08-15,NVDA,NVIDIA,215.94,232.04,215.23,231.01,13807399
2022-08-16,NVDA,NVIDIA,233.46,233.7,217.69,219.39,17064403
2022-08-17,NVDA,NVIDIA,222.2,237.01,220.36,236.59,21128542
2022-08-18,NVDA,NVIDIA,237.81,247.96,237.3,247.71,15295234
2022-08-19,NVDA,NVIDIA,249.12,264.13,248.25,263.69,15722174
2022-08-22,NVDA,NVIDIA,263.89,264.65,246.41,247.05,17175794
2022-08-23,NVDA,NVIDIA,253.26,253.63,239.9,240.32,10836601
2022-08-24,NVDA,NVIDIA,240.98,244.74,240.13,244.49,9419096
2022-08-25,NVDA,NVIDIA,245.8,262.72,245.76,262.05,10673036
2022-08-26,NVDA,NVIDIA,259.66,266.32,257.45,264.54,24161470
2022-08-29,NVDA,NVIDIA,264.59,264.76,259.0,259.01,11050519
2022-08-30,NVDA,NVIDIA,255.78,255.81,249.24,250.73,29798734
2022-08-31,NVDA,NVIDIA,250.65,250.73,245.96,246.16,13184264
2022-09-01,NVDA,NVIDIA,252.69,253.58,239.04,240.02,17294161
2022-09-02,NVDA,NVIDIA,243.48,243.87,239.89,240.45,12932138
2022-09-05,NVDA,NVIDIA,245.31,245.56,244.27,244.82,26076685
2022-09-06,NVDA,NVIDIA,244.96,248.1,244.87,248.08,16516607
2022-09-07,NVDA,NVIDIA,246.26,247.73,241.97,242.0,14656448
2022-09-08,NVDA,NVIDIA,241.86,242.01,236.6,237.91,51483306
2022-09-09,NVDA,NVIDIA,240.23,243.73,239.77,242.39,17552628
2022-09-12,NVDA,NVIDIA,248.23,254.14,246.17,252.79,8702301
2022-09-13,NVDA,NVIDIA,256.67,257.33,245.72,246.48,18088906
2022-09-14,NVDA,NVIDIA,245.47,246.7,239.01,240.52,23150173
2022-09-15,NVDA,NVIDIA,242.2,248.08,242.1,246.9,15949846
2022-09-16,NVDA,NVIDIA,245.28,246.45,245.0,245.59,12303726
2022-09-19,NVDA,NVIDIA,244.28,260.72,243.72,260.58,22715173
2022-09-20,NVDA,NVIDIA,253.88,260.03,253.37,259.99,15025892
2022-09-21,NVDA,NVIDIA,258.05,260.27,253.45,253.81,14209016
2022-09-22,NVDA,NVIDIA,252.79,255.24,247.97,249.86,18091513
2022-09-23,NVDA,NVIDIA,246.12,273.71,244.46,272.56,19589678
2022-09-26,NVDA,NVIDIA,276.22,277.45,275.57,277.37,10345268
2022-09-27,NVDA,NVIDIA,272.48,273.86,270.37,272.12,17499715
2022-09-28,NVDA,NVIDIA,272.12,273.35,271.4,271.77,22094927
2022-09-29,NVDA,NVIDIA,270.73,271.2,253.36,254.64,20885757
2022-09-30,NVDA,NVIDIA,254.14,255.96,253.54,254.22,21979562
2022-10-03,NVDA,NVIDIA,257.99,261.52,257.47,259.57,29288944
2022-10-04,NVDA,NVIDIA,260.22,266.76,258.88,264.36,26040041
2022-10-05,NVDA,NVIDIA,264.49,265.05,251.18,251.29,15481077
2022-10-06,NVDA,NVIDIA,247.41,247.66,241.51,242.29,20739365
2022-10-07,NVDA,NVIDIA,239.72,242.02,239.33,241.66,15453119
2022-10-10,NVDA,NVIDIA,240.56,241.16,238.47,238.76,13371364
2022-10-11,NVDA,NVIDIA,240.62,241.58,239.92,240.99,14248446
2022-10-12,NVDA,NVIDIA,243.65,255.7,242.11,254.21,9421269
2022-10-13,NVDA,NVIDIA,253.54,253.73,244.73,245.12,20385569
2022-10-14,NVDA,NVIDIA,244.97,256.58,243.78,254.45,15617092
2022-10-17,NVDA,NVIDIA,254.85,259.87,254.51,259.79,20070634
2022-10-18,NVDA,NVIDIA,259.85,260.31,258.7,258.75,8973722
2022-10-19,NVDA,NVIDIA,259.85,261.37,259.84,259.89,12917980
2022-10-20,NVDA,NVIDIA,258.72,263.12,258.14,261.24,11129636
2022-10-21,NVDA,NVIDIA,263.01,278.67,262.83,277.39,20265646
2022-10-24,NVDA,NVIDIA,280.42,281.36,263.15,264.74,30685333
2022-10-25,NVDA,NVIDIA,263.4,271.56,262.85,270.61,7798044
2022-10-26,NVDA,NVIDIA,275.29,275.7,265.67,266.69,9929068
2022-10-27,NVDA,NVIDIA,270.76,271.18,253.11,253.91,21660032
2022-10-28,NVDA,NVIDIA,253.53,254.67,244.0,244.54,16331585
2022-10-31,NVDA,NVIDIA,245.2,245.38,231.14,233.36,14449436
2022-11-01,NVDA,NVIDIA,232.86,237.05,232.85,237.03,22967615
2022-11-02,NVDA,NVIDIA,234.11,236.87,232.41,235.35,16028857
2022-11-03,NVDA,NVIDIA,235.98,240.2,235.16,239.52,24101078
2022-11-04,NVDA,NVIDIA,237.88,243.75,237.34,243.57,30472564
2022-11-07,NVDA,NVIDIA,241.99,242.3,233.61,233.71,23990788
2022-11-08,NVDA,NVIDIA,234.98,235.2,225.9,226.8,23424275
2022-11-09,NVDA,NVIDIA,225.55,234.16,224.31,233.28,23261354
2022-11-10,NVDA,NVIDIA,235.04,235.42,232.18,232.43,48171887
2022-11-11,NVDA,NVIDIA,230.52,239.57,230.37,239.21,18180438
2022-11-14,NVDA,NVIDIA,240.51,240.89,235.09,235.98,13970239
2022-11-15,NVDA,NVIDIA,238.91,239.41,224.5,224.8,12151131
2022-11-16,NVDA,NVIDIA,225.87,226.2,224.34,224.89,11883042
2022-11-17,NVDA,NVIDIA,227.27,227.64,224.45,225.96,9280843
2022-11-18,NVDA,NVIDIA,230.56,234.03,229.88,233.39,14632136
2022-11-21,NVDA,NVIDIA,230.67,245.26,230.64,244.29,22112443
2022-11-22,NVDA,NVIDIA,243.74,244.59,239.99,240.61,7453007
2022-11-23,NVDA,NVIDIA,240.36,241.24,229.11,229.29,17919942
2022-11-24,NVDA,NVIDIA,226.45,236.18,226.44,235.58,33426369
2022-11-25,NVDA,NVIDIA,237.84,245.94,236.84,244.59,13488721
2022-11-28,NVDA,NVIDIA,247.43,247.75,242.88,243.01,11110054
2022-11-29,NVDA,NVIDIA,245.99,247.46,239.77,240.6,19012264
2022-11-30,NVDA,NVIDIA,233.55,242.64,233.13,242.0,28457105
2022-12-01,NVDA,NVIDIA,239.75,241.41,238.51,241.33,16368514
2022-12-02,NVDA,NVIDIA,242.86,243.06,238.26,240.46,20944517
2022-12-05,NVDA,NVIDIA,243.98,249.34,241.07,248.84,16094415
2022-12-06,NVDA,NVIDIA,255.92,258.22,252.42,252.92,16821525
2022-12-07,NVDA,NVIDIA,253.59,284.66,252.8,283.65,15569757
2022-12-08,NVDA,NVIDIA,290.57,291.25,283.18,283.68,21314715
2022-12-09,NVDA,NVIDIA,281.78,300.82,281.13,300.0,37369553
2022-12-12,NVDA,NVIDIA,296.74,308.03,296.67,307.74,7867738
2022-12-13,NVDA,NVIDIA,316.48,317.07,306.71,307.91,14600788
2022-12-14,NVDA,NVIDIA,307.32,312.84,307.18,311.62,9477482
2022-12-15,NVDA,NVIDIA,314.63,327.56,314.06,326.74,14442720
2022-12-16,NVDA,NVIDIA,328.87,330.28,322.97,324.31,8136161
2022-12-19,NVDA,NVIDIA,328.78,330.47,326.16,327.39,18470434
2022-12-20,NVDA,NVIDIA,323.68,336.73,323.44,334.59,10049494
2022-12-21,NVDA,NVIDIA,338.79,339.2,313.58,315.7,7687167
2022-12-22,NVDA,NVIDIA,313.26,314.37,310.91,312.35,14552244
2022-12-23,NVDA,NVIDIA,307.12,312.22,304.75,311.59,21828808
2022-12-26,NVDA,NVIDIA,310.43,314.27,309.74,312.38,5557025
2022-12-27,NVDA,NVIDIA,316.07,317.09,301.42,301.55,25950654
2022-12-28,NVDA,NVIDIA,301.65,301.79,299.11,300.46,14965642
2022-12-29,NVDA,NVIDIA,297.2,308.87,295.99,308.28,12154636
2022-12-30,NVDA,NVIDIA,308.72,309.77,302.29,302.58,22124459
2023-01-02,NVDA,NVIDIA,305.32,306.12,294.37,295.55,23765117
2023-01-03,NVDA,NVIDIA,297.94,302.6,296.48,302.51,8930095
2023-01-04,NVDA,NVIDIA,301.31,301.57,295.06,295.32,23243268
2023-01-05,NVDA,NVIDIA,297.85,298.86,289.1,289.82,7541154
2023-01-06,NVDA,NVIDIA,292.04,308.21,291.49,307.19,21323589
2023-01-09,NVDA,NVIDIA,311.75,313.45,307.73,310.08,13970386
2023-01-10,NVDA,NVIDIA,312.63,313.88,300.47,300.76,9843735
2023-01-11,NVDA,NVIDIA,293.92,295.39,287.02,287.11,7787814
2023-01-12,NVDA,NVIDIA,292.65,292.84,288.35,288.67,12350244
2023-01-13,NVDA,NVIDIA,288.07,293.85,287.06,293.24,16369722
2023-01-16,NVDA,NVIDIA,292.48,302.4,291.83,300.58,14373142
2023-01-17,NVDA,NVIDIA,298.34,299.78,292.75,294.19,12589162
2023-01-18,NVDA,NVIDIA,294.03,313.18,293.07,312.09,13946685
2023-01-19,NVDA,NVIDIA,307.26,313.03,306.84,312.12,12285052
2023-01-20,NVDA,NVIDIA,305.92,324.81,304.8,324.27,9159194
2023-01-23,NVDA,NVIDIA,319.83,320.05,312.89,313.88,19903403
2023-01-24,NVDA,NVIDIA,318.57,321.83,308.49,308.99,13721114
2023-01-25,NVDA,NVIDIA,312.44,313.74,300.84,301.09,12895673
2023-01-26,NVDA,NVIDIA,299.49,314.17,298.38,311.95,17419059
2023-01-27,NVDA,NVIDIA,313.36,313.64,295.88,298.75,17760264
2023-01-30,NVDA,NVIDIA,298.73,300.11,298.18,299.39,9254438
2023-01-31,NVDA,NVIDIA,296.22,298.78,291.36,291.92,14531014
2023-02-01,NVDA,NVIDIA,294.19,294.7,289.96,290.48,7450475
2023-02-02,NVDA,NVIDIA,291.73,292.26,289.19,289.81,6542815
2023-02-03,NVDA,NVIDIA,290.75,295.97,289.47,295.53,13519604
2023-02-06,NVDA,NVIDIA,300.82,300.94,284.32,284.5,20597543
2023-02-07,NVDA,NVIDIA,283.36,297.95,282.42,297.84,17733256
2023-02-08,NVDA,NVIDIA,297.03,297.34,294.24,294.39,23554403
2023-02-09,NVDA,NVIDIA,292.07,294.52,282.08,284.64,9484565
2023-02-10,NVDA,NVIDIA,285.46,286.99,280.32,280.54,17354540
2023-02-13,NVDA,NVIDIA,277.74,301.44,276.51,301.24,15283978
2023-02-14,NVDA,NVIDIA,299.27,299.94,288.79,289.57,16475146
2023-02-15,NVDA,NVIDIA,288.93,308.23,288.67,307.83,17316012
2023-02-16,NVDA,NVIDIA,298.75,300.66,293.41,295.82,13418346
2023-02-17,NVDA,NVIDIA,294.24,305.76,293.48,304.64,16987669
2023-02-20,NVDA,NVIDIA,312.02,312.99,311.06,311.59,13084541
2023-02-21,NVDA,NVIDIA,313.2,316.39,300.11,300.38,17342585
2023-02-22,NVDA,NVIDIA,299.89,307.67,298.74,306.75,9492038
2023-02-23,NVDA,NVIDIA,303.86,322.97,302.6,322.46,23267966
2023-02-24,NVDA,NVIDIA,322.84,334.85,322.74,334.54,10879835
2023-02-27,NVDA,NVIDIA,333.88,356.29,333.72,354.55,8901556
2023-02-28,NVDA,NVIDIA,356.03,372.19,353.7,368.72,20924562
2023-03-01,NVDA,NVIDIA,367.42,368.63,354.2,355.0,8779752
2023-03-02,NVDA,NVIDIA,357.96,364.87,357.86,363.91,17977844
2023-03-03,NVDA,NVIDIA,367.93,368.32,366.59,367.95,14222360
2023-03-06,NVDA,NVIDIA,368.13,368.63,354.67,358.98,26489550
2023-03-07,NVDA,NVIDIA,354.27,369.97,353.72,368.96,10501498
2023-03-08,NVDA,NVIDIA,363.68,380.48,361.61,379.6,11594037
2023-03-09,NVDA,NVIDIA,377.83,396.15,377.59,394.57,20040280
2023-03-10,NVDA,NVIDIA,393.64,394.06,383.14,383.25,19415239
2023-03-13,NVDA,NVIDIA,383.91,394.93,383.19,394.78,12914231
2023-03-14,NVDA,NVIDIA,393.73,396.6,392.56,394.11,10265656
2023-03-15,NVDA,NVIDIA,390.63,394.77,389.34,394.33,9884760
2023-03-16,NVDA,NVIDIA,391.97,395.71,390.76,392.67,14552676
2023-03-17,NVDA,NVIDIA,399.3,401.19,384.71,386.22,18167158
2023-03-20,NVDA,NVIDIA,385.46,386.63,378.62,379.11,14255861
2023-03-21,NVDA,NVIDIA,376.21,379.79,365.08,368.35,25881780
2023-03-22,NVDA,NVIDIA,374.88,378.07,371.15,371.62,21039550
2023-03-23,NVDA,NVIDIA,369.93,386.26,369.15,384.87,15968419
2023-03-24,NVDA,NVIDIA,380.89,382.2,367.47,367.5,13703385
2023-03-27,NVDA,NVIDIA,366.41,387.0,366.06,385.25,15002819
2023-03-28,NVDA,NVIDIA,388.43,391.8,358.06,358.43,16217109
2023-03-29,NVDA,NVIDIA,359.02,360.35,341.5,342.0,15177949
2023-03-30,NVDA,NVIDIA,337.37,355.64,336.47,355.57,22973246
2023-03-31,NVDA,NVIDIA,355.81,391.19,354.74,390.56,22217131
2023-04-03,NVDA,NVIDIA,390.34,390.97,375.85,377.42,10632737
2023-04-04,NVDA,NVIDIA,377.05,388.42,375.91,388.41,19019470
2023-04-05,NVDA,NVIDIA,382.13,387.41,381.95,384.28,13507780
2023-04-06,NVDA,NVIDIA,384.31,384.94,373.97,374.33,28167719
2023-04-07,NVDA,NVIDIA,374.4,375.94,357.13,357.93,16284778
2023-04-10,NVDA,NVIDIA,365.23,365.84,361.46,362.57,11282214
2023-04-11,NVDA,NVIDIA,360.9,364.45,360.01,363.35,12297790
2023-04-12,NVDA,NVIDIA,368.08,374.86,366.81,373.99,21119704
2023-04-13,NVDA,NVIDIA,374.16,383.98,373.77,382.3,10138982
2023-04-14,NVDA,NVIDIA,379.57,383.93,361.61,366.76,18140857
2023-04-17,NVDA,NVIDIA,365.44,367.17,346.61,347.35,22468274
2023-04-18,NVDA,NVIDIA,346.19,352.14,345.95,351.78,18878804
2023-04-19,NVDA,NVIDIA,343.11,357.3,342.49,356.97,19924489
2023-04-20,NVDA,NVIDIA,355.01,368.94,353.37,368.44,19138308
2023-04-21,NVDA,NVIDIA,373.93,375.21,357.35,358.9,16133351
2023-04-24,NVDA,NVIDIA,357.41,366.43,356.09,366.33,25478547
2023-04-25,NVDA,NVIDIA,367.83,368.84,356.99,357.64,22439132
2023-04-26,NVDA,NVIDIA,360.2,384.82,357.41,383.51,14361079
2023-04-27,NVDA,NVIDIA,380.59,397.42,378.96,394.37,16856264
2023-04-28,NVDA,NVIDIA,392.62,394.47,382.96,384.38,14107990
2023-05-01,NVDA,NVIDIA,386.15,387.06,372.18,373.11,19768603
2023-05-02,NVDA,NVIDIA,376.18,378.0,364.6,365.71,17063118
2023-05-03,NVDA,NVIDIA,356.21,366.75,355.89,366.12,22084489
2023-05-04,NVDA,NVIDIA,361.29,365.26,361.1,362.54,9746871
2023-05-05,NVDA,NVIDIA,364.79,373.69,364.04,372.34,16970944
2023-05-08,NVDA,NVIDIA,383.38,384.62,383.38,383.85,11508110
2023-05-09,NVDA,NVIDIA,380.91,387.67,380.3,387.62,26799654
2023-05-10,NVDA,NVIDIA,387.15,388.39,385.5,386.88,18268603
2023-05-11,NVDA,NVIDIA,386.95,410.69,386.39,409.95,12747048
2023-05-12,NVDA,NVIDIA,412.49,413.65,392.87,393.24,12407552
2023-05-15,NVDA,NVIDIA,398.69,401.47,376.18,376.29,13146890
2023-05-16,NVDA,NVIDIA,387.0,387.83,379.18,381.9,17913031
2023-05-17,NVDA,NVIDIA,382.29,383.25,373.1,374.42,13871832
2023-05-18,NVDA,NVIDIA,378.62,378.94,366.82,367.96,11601903
2023-05-19,NVDA,NVIDIA,370.78,371.1,358.41,360.02,15903657
2023-05-22,NVDA,NVIDIA,360.95,363.29,358.02,358.66,18055324
2023-05-23,NVDA,NVIDIA,349.9,355.44,349.62,353.29,11452846
2023-05-24,NVDA,NVIDIA,353.93,354.2,343.69,344.13,12315886
2023-05-25,NVDA,NVIDIA,348.02,352.25,347.64,351.27,19290445
2023-05-26,NVDA,NVIDIA,347.72,348.65,339.53,341.28,10024129
2023-05-29,NVDA,NVIDIA,336.25,339.65,335.35,339.63,41004994
